stage,race,year,class,url,stat,value
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,avg_alt,286.3484001118313
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,final_1km_elev,242.47002635046098
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,final_1km_gradient,-0.013293807641634599
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,final_1km_vertgain,10.5
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,final_20km_vert_gain,442.16666666666765
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,final_5km_elev,287.438955517482
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,final_5km_gradient,-0.013212767307569994
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,final_5km_vertgain,64.5
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,first_30km_vert_gain,264
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,highest_point,461.3333333333333
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,length,140.55
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,over_6_percent,14.716666666666667
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,perc_elev_change,0.03243680903061864
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,perc_gain_end,0.19096246612846066
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,perc_gain_start,0.113509543151723
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,time_at_1500m,0
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,total_elev_change,4558.333333333333
1,visegrad 4 bicycle race - gp slovakia,2023,1.2,race/visegrad-4-bicycle-race-gp-slovakia/2023,total_vert_gain,2315.8333333333335
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,avg_alt,142.52799914335566
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,final_1km_elev,129.88405797101433
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,final_1km_gradient,0.0025120772946854186
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,final_1km_vertgain,4
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,final_20km_vert_gain,36.166666666666664
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,final_5km_elev,132.32524271844633
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,final_5km_gradient,9.70873786407479e-4
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,final_5km_vertgain,15.5
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,first_30km_vert_gain,69
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,highest_point,163.33333333333334
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,length,141.48333333333335
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,over_6_percent,0.016666666666666666
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,perc_elev_change,0.0052456580433356765
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,perc_gain_end,0.0968921023027529
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,perc_gain_start,0.18470564221612165
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,time_at_1500m,0
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,total_elev_change,742.1666666666666
1,visegrad 4 bicycle race grand prix poland,2023,1.2,race/visegrad-4-bicycle-race-gp-polski-via-odra/2023,total_vert_gain,375.5
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,avg_alt,240.263612799406
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,final_1km_elev,251.16238471673233
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,final_1km_gradient,0.06773386034255616
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,final_1km_vertgain,69.66666666666667
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,final_20km_vert_gain,191.5
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,final_5km_elev,246.242861222159
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,final_5km_gradient,0.005992924677963623
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,final_5km_vertgain,87.33333333333333
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,first_30km_vert_gain,240.5
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,highest_point,360
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,length,136.95
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,over_6_percent,3.066666666666667
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,perc_elev_change,0.014097222031533355
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,perc_gain_end,0.186189184863288
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,perc_gain_start,0.24990955888718
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,time_at_1500m,0
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,total_elev_change,1930.5
1,visegrad 4 kerekparverseny,2023,1.2,race/visegrad-4-bicycle-race-gp-hungary/2023,total_vert_gain,994.1666666666666
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,avg_alt,65.5226315466869
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,final_1km_elev,71.353096179183
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,final_1km_gradient,0.046678743961353866
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,final_1km_vertgain,43.833333333333336
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,final_20km_vert_gain,156.5
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,final_5km_elev,57.638167888514666
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,final_5km_gradient,0.016776247715917465
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,final_5km_vertgain,107
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,first_30km_vert_gain,298.8333333333333
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,highest_point,259.6666666666667
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,length,179.4
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,over_6_percent,6.666666666666666
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,perc_elev_change,0.016067794007044632
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,perc_gain_end,0.1057391264191208
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,perc_gain_start,0.20260501339550965
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,time_at_1500m,0
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,total_elev_change,2882.6666666666665
1,visit south aegean islands,2023,2.2,race/south-aegean-tour/2023,total_vert_gain,1475.6666666666667
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,avg_alt,154.97493965926932
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,final_1km_elev,11.8445322793149
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,final_1km_gradient,0.001293368467281388
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,final_1km_vertgain,4.666666666666667
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,final_20km_vert_gain,67.83333333333333
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,final_5km_elev,19.034408909194767
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,final_5km_gradient,-0.0021634198447448134
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,final_5km_vertgain,13.333333333333334
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,first_30km_vert_gain,11.333333333333334
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,highest_point,626.6666666666666
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,length,188.23333333333332
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,over_6_percent,11.866666666666667
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,perc_elev_change,0.020333836845134366
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,perc_gain_end,0.03531749036009373
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,perc_gain_start,0.005900356638393743
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,time_at_1500m,0
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,total_elev_change,3827.5
1,volta a la comunitat valenciana,2023,2.Pro,race/vuelta-a-la-comunidad-valenciana/2023,total_vert_gain,1920.8333333333333
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,avg_alt,200.883689899637
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,final_1km_elev,172.439393939394
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,final_1km_gradient,-0.02923364075537937
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,final_1km_vertgain,7.666666666666667
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,final_20km_vert_gain,317.3333333333333
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,final_5km_elev,235.67191763436767
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,final_5km_gradient,-0.006110159274064673
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,final_5km_vertgain,62.5
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,first_30km_vert_gain,382.3333333333333
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,highest_point,376.6666666666667
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,length,186.18333333333334
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,over_6_percent,7.766666666666667
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,perc_elev_change,0.021920838186478168
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,perc_gain_end,0.15015941202498467
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,perc_gain_start,0.180915251150613
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,time_at_1500m,0
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,total_elev_change,4081.3333333333335
1,volta a portugal em bicicleta,2023,2.1,race/volta-a-portugal/2023,total_vert_gain,2113.3333333333335
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,avg_alt,214.51321689187333
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,final_1km_elev,211.26086956521732
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,final_1km_gradient,0.019903381642511205
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,final_1km_vertgain,22.166666666666668
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,final_20km_vert_gain,88.16666666666667
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,final_5km_elev,219.90122490169466
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,final_5km_gradient,0.00313776664230665
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,final_5km_vertgain,49.166666666666664
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,first_30km_vert_gain,162.5
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,highest_point,309.3333333333333
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,length,168.65
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,over_6_percent,2.4166666666666665
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,perc_elev_change,0.01336091688549624
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,perc_gain_end,0.07158033475245447
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,perc_gain_start,0.14614288276010767
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,time_at_1500m,0
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,total_elev_change,2253.1666666666665
1,volta ao alentejo,2023,2.2,race/volta-ao-alentejo/2023,total_vert_gain,1154.8333333333333
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,avg_alt,127.18660906531599
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,final_1km_elev,10.115217391304334
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,final_1km_gradient,-7.393500219586533e-4
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,final_1km_vertgain,1.3333333333333333
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,final_20km_vert_gain,120.83333333333333
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,final_5km_elev,20.373807505186033
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,final_5km_gradient,0.001630176309004329
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,final_5km_vertgain,38.833333333333336
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,first_30km_vert_gain,295
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,highest_point,495.3333333333333
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,length,199.85
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,over_6_percent,8.1
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,perc_elev_change,0.020509855268970867
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,perc_gain_end,0.058573768517521066
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,perc_gain_start,0.143031777210465
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,time_at_1500m,0
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,total_elev_change,4098.833333333333
1,volta ao algarve em bicicleta,2023,2.Pro,race/volta-ao-algarve/2023,total_vert_gain,2062.8333333333335
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,avg_alt,116.736215054434
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,final_1km_elev,16.76185770750987
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,final_1km_gradient,0.018065436978481144
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,final_1km_vertgain,21.666666666666668
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,final_20km_vert_gain,143.5
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,final_5km_elev,24.364490132622635
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,final_5km_gradient,0.007680267360451114
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,final_5km_vertgain,81.66666666666667
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,first_30km_vert_gain,450.6666666666667
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,highest_point,465
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,length,164.13333333333333
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,over_6_percent,11.616666666666667
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,perc_elev_change,0.023339871532440534
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,perc_gain_end,0.07494720434732653
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,perc_gain_start,0.23545737497987035
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,time_at_1500m,0
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,total_elev_change,3830.8333333333335
1,volta ciclista a catalunya,2023,2.UWT,race/volta-a-catalunya/2023,total_vert_gain,1914
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,avg_alt,148.403025139427
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,final_1km_elev,43.3666007905138
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,final_1km_gradient,0.004214975845409783
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,final_1km_vertgain,7.166666666666667
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,final_20km_vert_gain,58
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,final_5km_elev,44.40177041690463
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,final_5km_gradient,-6.5570996467631e-5
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,final_5km_vertgain,14.166666666666666
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,first_30km_vert_gain,254.16666666666666
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,highest_point,269
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,length,194.3
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,over_6_percent,12.4
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,perc_elev_change,0.022603754089022234
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,perc_gain_end,0.028811238087658935
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,perc_gain_start,0.11919333709093966
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,time_at_1500m,0
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,total_elev_change,4397.333333333333
1,volta limburg classic,2023,1.1,race/volta-limburg-classic/2023,total_vert_gain,2180
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,avg_alt,956.6916964456836
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,final_1km_elev,1338.2173913043466
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,final_1km_gradient,-0.010990338164253866
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,final_1km_vertgain,17.333333333333332
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,final_20km_vert_gain,654.1666666666677
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,final_5km_elev,1416.19417475728
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,final_5km_gradient,-0.034913700107873105
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,final_5km_vertgain,33.333333333333336
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,first_30km_vert_gain,590.6666666666666
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,highest_point,1585.6666666666667
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,length,178.75
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,over_6_percent,28.21666666666667
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,perc_elev_change,0.03918691048409653
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,perc_gain_end,0.16939521272657265
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,perc_gain_start,0.15295874568582735
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,time_at_1500m,0.0297343495581615
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,total_elev_change,7004.5
1,vuelta a andalucia ruta ciclista del sol,2023,2.Pro,race/ruta-del-sol/2023,total_vert_gain,3862.1666666666665
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,avg_alt,854.9275887713487
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,final_1km_elev,862.8913043478263
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,final_1km_gradient,-0.001449275362318757
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,final_1km_vertgain,0.6666666666666666
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,final_20km_vert_gain,81.83333333333333
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,final_5km_elev,876.6456310679613
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,final_5km_gradient,3.236245954672342e-5
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,final_5km_vertgain,34.833333333333336
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,first_30km_vert_gain,183.33333333333334
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,highest_point,973.6666666666666
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,length,160.86666666666667
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,over_6_percent,2.4833333333333334
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,perc_elev_change,0.0145315383935764
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,perc_gain_end,0.07007964655957297
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,perc_gain_start,0.15677402951136665
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,time_at_1500m,0
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,total_elev_change,2337.6666666666665
1,vuelta a burgos,2023,2.Pro,race/vuelta-a-burgos/2023,total_vert_gain,1166.8333333333333
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,avg_alt,1216.4777101588568
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,final_1km_elev,1088.8913043478267
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,final_1km_gradient,0.021666666666669335
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,final_1km_vertgain,26.333333333333332
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,final_20km_vert_gain,185.33333333333334
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,final_5km_elev,1084.5113268608434
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,final_5km_gradient,0.013700107874866323
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,final_5km_vertgain,126.5
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,first_30km_vert_gain,303.8333333333333
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,highest_point,1716.3333333333333
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,length,168.28333333333333
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,over_6_percent,11.15
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,perc_elev_change,0.023427771529325035
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,perc_gain_end,0.08831318872713442
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,perc_gain_start,0.14899932009952366
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,time_at_1500m,0.10898457918517127
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,total_elev_change,3941
1,vuelta a castilla y leon,2023,2.1,race/vuelta-a-castilla-y-leon/2023,total_vert_gain,2025
1,vuelta a formosa internacional,2023,2.2,race/vuelta-a-formosa-internacional/2023,avg_alt,82.32320395172586
1,vuelta a formosa internacional,2023,2.2,race/vuelta-a-formosa-internacional/2023,final_1km_elev,90.33300395256923
1,vuelta a formosa internacional,2023,2.2,race/vuelta-a-formosa-internacional/2023,final_1km_gradient,-4.87483530961927e-4
1,vuelta a formosa internacional,2023,2.2,race/vuelta-a-formosa-internacional/2023,final_1km_vertgain,2.3333333333333335
1,vuelta a formosa internacional,2023,2.2,race/vuelta-a-formosa-internacional/2023,final_20km_vert_gain,23
1,vuelta a formosa internacional,2023,2.2,race/vuelta-a-formosa-internacional/2023,final_5km_elev,90.36168221333854
1,vuelta a formosa internacional,2023,2.2,race/vuelta-a-formosa-internacional/2023,final_5km_gradient,-1.080863844998681e-4
1,vuelta a formosa internacional,2023,2.2,race/vuelta-a-formosa-internacional/2023,final_5km_vertgain,12
1,vuelta a formosa internacional,2023,2.2,race/vuelta-a-formosa-internacional/2023,first_30km_vert_gain,33.666666666666664
